NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
30,138,2,3,25,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0
21,140,2,3,20,1.0,1.0,1.0,0.0,0.0,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.09523809523809523,0.09523809523809523
1,141,2,3,12,2.0,2.0,2.0,1.0,0.0,5.0,5.0,5.0,3.0,3.0
21,142,2,3,12,3.0,7.0,5.0,3.0,2.0,3.4285714285714284,3.4285714285714284,4.0,2.2857142857142856,2.2857142857142856
75,143,2,3,12,28.0,13.0,36.0,3.0,3.0,2.08,2.773333333333333,2.773333333333333,1.3866666666666667,1.3866666666666667
6,144,2,1,16,1.0,1.0,1.0,0.0,0.0,0.5,1.5,1.5,0.5,0.5
47,146,1,3,25,6.0,11.0,15.0,0.0,0.0,2.2978723404255317,2.6808510638297878,3.0638297872340425,1.5319148936170213,1.5319148936170213
67,150,2,3,25,14.0,4.0,5.0,4.0,2.0,0.9104477611940298,0.9253731343283582,1.2388059701492538,0.6119402985074627,0.6119402985074627
2,151,2,3,25,2.0,1.0,6.0,1.0,0.0,5.0,5.0,7.0,3.0,3.0
183,158,2,3,20,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.07103825136612021,0.0,0.0
15,160,2,1,16,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.8666666666666667,0.8,0.4,0.4
9,161,2,3,25,0.0,0.0,3.0,0.0,0.0,1.8888888888888888,2.888888888888889,2.555555555555556,1.2222222222222223,1.2222222222222223
563,163,1,3,20,246.0,88.0,135.0,36.0,13.0,1.5577264653641207,1.5044404973357015,1.689165186500888,0.9911190053285968,0.9911190053285968
95,165,1,3,20,62.0,57.0,93.0,75.0,17.0,3.8947368421052633,4.673684210526316,5.4526315789473685,2.336842105263158,2.336842105263158
5,166,2,3,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
68,167,2,3,25,15.0,3.0,4.0,6.0,2.0,1.5882352941176472,1.8529411764705883,1.8529411764705883,1.0588235294117647,1.0588235294117647
1,171,2,3,12,2.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,3.0,3.0
81,176,2,3,20,2.0,0.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.08641975308641975,0.061728395061728385,0.061728395061728385
13,192,2,3,20,0.0,0.0,1.0,0.0,0.0,0.4615384615384616,0.5384615384615384,0.5384615384615384,0.3076923076923077,0.3076923076923077
4,195,2,3,20,0.0,1.0,0.0,0.0,0.0,1.25,1.0,1.25,0.75,0.75
8,197,2,4,13,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.25,0.0,0.0
6,202,1,3,20,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
136,203,1,3,25,42.0,22.0,22.0,14.0,3.0,0.75,1.0,1.25,0.5,0.5
25,207,2,3,25,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0
35,208,2,3,25,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.11428571428571427,0.0,0.0
7,213,2,3,25,1.0,0.0,3.0,0.0,0.0,0.7142857142857143,1.1428571428571428,1.4285714285714286,0.5714285714285714,0.5714285714285714
4,214,2,3,12,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.25,0.25
24,216,2,3,12,0.0,0.0,1.0,0.0,0.0,0.20833333333333331,0.25,0.25,125.0,125.0
182,221,1,3,25,253.0,90.0,181.0,58.0,15.0,4.186813186813187,4.8901098901098905,4.197802197802199,2.791208791208791,2.791208791208791
31,222,2,3,25,6.0,1.0,4.0,2.0,1.0,0.5806451612903226,0.2903225806451613,0.5806451612903226,0.2903225806451613,0.2903225806451613
10,224,2,3,25,0.0,1.0,0.0,0.0,0.0,0.5,0.7,0.7,0.3,0.3
9,226,2,3,25,0.0,0.0,0.0,7.0,0.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444
32,227,2,3,25,13.0,2.0,0.0,0.0,0.0,1.6875,2.53125,2.25,1125.0,1125.0
12,234,1,3,25,0.0,2.0,3.0,0.0,0.0,2.5,2.9166666666666665,2.9166666666666665,1.6666666666666667,1.6666666666666667
16,240,2,3,20,2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.1875,0.1875,0.1875
35,242,1,3,25,34.0,13.0,30.0,9.0,0.0,3.2571428571428567,3.2571428571428567,4.342857142857143,2.1714285714285717,2.1714285714285717
3,243,2,3,25,1.0,1.0,1.0,1.0,0.0,2.0,2.6666666666666665,3.6666666666666665,1.3333333333333333,1.3333333333333333
26,265,2,3,25,2.0,1.0,1.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.2307692307692308,0.2307692307692308
53,266,2,3,25,9.0,2.0,0.0,0.0,0.0,1.018867924528302,1.5283018867924532,1.339622641509434,0.6792452830188679,0.6792452830188679
21,267,2,3,7,3.0,5.0,10.0,11.0,0.0,0.5714285714285714,0.5238095238095238,1.5714285714285714,0.5238095238095238,0.5238095238095238
9,269,1,3,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
67,271,2,3,25,0.0,0.0,1.0,1.0,0.0,0.14925373134328354,0.14925373134328354,0.20895522388059698,0.08955223880597014,0.08955223880597014
37,275,2,3,25,4.0,3.0,2.0,0.0,0.0,0.4324324324324325,0.4324324324324325,0.5405405405405406,0.21621621621621626,0.21621621621621626
1,276,2,3,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,277,2,3,20,37.0,18.0,35.0,12.0,1.0,3.25,4875.0,3.7777777777777777,2.1666666666666665,2.1666666666666665
14,278,2,3,20,0.0,0.0,17.0,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.0,0.0
13,279,2,3,20,2.0,10.0,10.0,0.0,0.0,2.1538461538461537,1.1538461538461535,1.6923076923076923,1.0769230769230769,1.0769230769230769
1,284,2,3,12,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0
86,295,2,4,19,11.0,8.0,6.0,8.0,2.0,1.372093023255814,1.7441860465116281,1.3953488372093024,0.686046511627907,0.686046511627907
37,296,2,4,19,3.0,1.0,3.0,9.0,1.0,1.945945945945946,1.6216216216216215,2.27027027027027,1.2972972972972974,1.2972972972972974
122,298,1,4,13,502.0,227.0,544.0,192.0,7.0,4.524590163934426,4.524590163934426,5.737704918032787,3.0163934426229506,3.0163934426229506
5,299,2,4,13,0.0,0.0,2.0,0.0,0.0,2.4,2.4,2.8,1.6,1.6
5,302,1,3,12,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.8,0.2,0.2
1,307,2,3,12,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0
23,308,2,3,12,0.0,2.0,0.0,1.0,0.0,0.5652173913043478,0.5217391304347826,0.7826086956521741,0.3478260869565217,0.3478260869565217
284,316,2,3,25,505.0,234.0,388.0,99.0,17.0,4.056338028169014,4.915492957746478,5.080985915492958,2.6619718309859155,2.6619718309859155
89,319,2,3,25,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.0
928,322,1,3,25,470.0,364.0,127.0,23.0,5.0,2.3577586206896552,3.1454741379310347,2.752155172413793,1.5721982758620692,1.5721982758620692
33,330,2,3,20,14.0,7.0,32.0,1.0,0.0,3.4545454545454546,5.181818181818182,4.606060606060606,2.303030303030303,2.303030303030303
17,337,2,3,12,3.0,2.0,2.0,3.0,1.0,0.7058823529411765,1.0588235294117647,1.7647058823529411,0.35294117647058826,0.35294117647058826
122,338,2,3,12,93.0,38.0,45.0,205.0,4.0,4.327868852459017,6.491803278688525,5.770491803278688,2.8852459016393444,2.8852459016393444
38,343,1,3,12,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.0
127,344,1,3,12,36.0,21.0,25.0,13.0,1.0,0.3937007874015748,1.1811023622047243,1.5748031496062993,0.3937007874015748,0.3937007874015748
13,346,2,3,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
81,349,1,3,12,15.0,7.0,11.0,14.0,2.0,1.851851851851852,2.469135802469136,2.469135802469136,1.2345679012345678,1.2345679012345678
4,351,2,3,12,7.0,1.0,6.0,5.0,0.0,6.0,7.0,7.0,4.0,4.0
36,352,1,1,14,39.0,16.0,53.0,12.0,3.0,2.9166666666666665,2.9722222222222223,3.555555555555556,1.7777777777777777,1.7777777777777777
41,355,1,4,13,3.0,0.0,2.0,0.0,0.0,0.5853658536585366,0.7804878048780488,0.6829268292682927,0.3902439024390244,0.3902439024390244
9,360,2,3,25,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.4444444444444444
1,362,1,3,25,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
14,363,2,3,25,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.21428571428571427
66,367,3,3,12,54.0,11.0,38.0,25.0,0.0,3.9090909090909087,5.863636363636362,4.318181818181818,2.606060606060606,2.606060606060606
2,368,2,3,25,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
173,374,2,3,25,164.0,133.0,401.0,139.0,42.0,3.2254335260115607,4.8381502890173405,4.300578034682081,2.1502890173410405,2.1502890173410405
70,375,2,3,25,80.0,25.0,38.0,13.0,2.0,3.1142857142857143,1.8857142857142857,3.128571428571429,1.8714285714285717,1.8714285714285717
140,376,1,3,25,82.0,37.0,81.0,44.0,0.0,3.5571428571428565,3.5571428571428565,4.742857142857143,2.3714285714285714,2.3714285714285714
95,383,1,2,15,4.0,1.0,0.0,4.0,0.0,0.0,0.042105263157894736,0.07368421052631577,0.0,0.0
43,384,2,0,8,16.0,10.0,47.0,5.0,1.0,0.0,0.0,0.5813953488372093,0.0,0.0
146,385,1,1,4,37.0,14.0,19.0,58.0,0.0,2.0136986301369864,3.0205479452054798,2.684931506849315,1.3424657534246576,1.3424657534246576
36,386,1,0,8,2.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.08333333333333333,0.08333333333333333
55,387,2,0,11,6.0,3.0,8.0,0.0,0.0,1.3272727272727274,1.8909090909090909,1.6545454545454543,0.8545454545454545,0.8545454545454545
89,398,1,1,24,40.0,12.0,51.0,2.0,1.0,1.9325842696629212,2.6853932584269664,2.5505617977528092,1.2696629213483146,1.2696629213483146
62,402,2,0,6,22.0,11.0,9.0,37.0,2.0,1.9838709677419355,2.4838709677419355,2.3548387096774195,1.1774193548387095,1.1774193548387095
77,403,2,0,6,4.0,2.0,9.0,7.0,0.0,0.6363636363636364,1.2727272727272727,0.9480519480519479,0.4805194805194805,0.4805194805194805
15,404,2,0,6,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.26666666666666666,0.13333333333333333,0.13333333333333333
64,409,3,1,16,0.0,8.0,0.0,8.0,1.0,0.171875,0.328125,0.3125,0.140625,0.140625
10,410,2,1,16,2.0,0.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8
5,415,2,3,25,2.0,3.0,1.0,0.0,1.0,5.0,3.0,6.0,3.0,3.0
14,416,1,3,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,417,1,3,25,209.0,86.0,131.0,29.0,10.0,4.412698412698413,4.412698412698413,5.150793650793651,2.9365079365079363,2.9365079365079363
47,420,1,3,25,0.0,1.0,3.0,1.0,0.0,0.5106382978723404,0.7659574468085106,0.6808510638297872,0.3404255319148936,0.3404255319148936
110,423,2,4,19,14.0,9.0,2.0,1.0,0.0,0.7727272727272727,0.9636363636363636,1.1181818181818182,0.4636363636363636,0.4636363636363636
40,426,2,4,19,1.0,0.0,1.0,0.0,0.0,0.1,0.05,0.15,0.05,0.05
43,430,2,4,13,13.0,5.0,2.0,1.0,1.0,2.0930232558139537,2.0930232558139537,2.4418604651162794,1.3953488372093024,1.3953488372093024
2,431,3,3,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,434,2,3,25,3.0,2.0,0.0,0.0,0.0,1.1666666666666667,0.7222222222222222,1.0555555555555556,0.7222222222222222,0.7222222222222222
9,435,2,3,12,0.0,2.0,1.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.2222222222222222
130,437,2,4,13,18.0,12.0,55.0,30.0,8.0,0.3538461538461539,0.3538461538461539,0.2846153846153846,0.2692307692307692,0.2692307692307692
5,439,2,3,25,0.0,0.0,0.0,1.0,0.0,1.2,1.6,1.4,0.8,0.8
3,440,1,3,25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,446,2,4,19,3.0,3.0,0.0,0.0,0.0,1.0,1.6,1.2,0.6,0.6
108,448,1,4,19,6.0,14.0,15.0,0.0,0.0,1.5555555555555556,2.333333333333333,2.074074074074074,1.037037037037037,1.037037037037037
156,449,2,4,19,34.0,14.0,12.0,15.0,5.0,1.0576923076923077,1.1282051282051282,1.391025641025641,0.6923076923076923,0.6923076923076923
15,450,1,2,21,1.0,0.0,1.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.4,0.13333333333333333,0.13333333333333333
11,452,2,2,3,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.4545454545454545,0.5454545454545454,0.3636363636363637,0.3636363636363637
21,453,2,2,26,2.0,0.0,2.0,0.0,0.0,1.1428571428571428,1.7142857142857142,1.5238095238095235,0.7619047619047619,0.7619047619047619
114,457,1,3,25,133.0,52.0,127.0,57.0,0.0,3.736842105263158,3.736842105263158,4.982456140350878,2.491228070175439,2.491228070175439
20,458,2,3,25,1.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.05,0.05
20,461,2,3,25,0.0,1.0,2.0,0.0,0.0,0.9,0.9,0.75,0.6,0.6
181,466,1,3,25,17.0,17.0,19.0,21.0,5.0,1.5911602209944753,2.386740331491713,2.1215469613259668,1.0607734806629834,1.0607734806629834
98,472,1,3,20,0.0,1.0,4.0,0.0,0.0,0.1020408163265306,0.061224489795918366,0.08163265306122447,0.061224489795918366,0.061224489795918366
1,475,2,3,20,0.0,0.0,0.0,1.0,0.0,6.0,8.0,8.0,4.0,4.0
19,480,2,3,20,1.0,3.0,2.0,2.0,0.0,1.8947368421052633,2.8421052631578947,2.526315789473684,1.263157894736842,1.263157894736842
102,481,2,3,25,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
55,482,2,4,23,12.0,2.0,15.0,2.0,0.0,1.5454545454545454,1.5454545454545454,1.5454545454545454,0.9272727272727272,0.9272727272727272
13,483,2,3,25,1.0,0.0,0.0,0.0,0.0,0.4615384615384616,0.6923076923076923,0.6153846153846154,0.3076923076923077,0.3076923076923077
21,489,2,3,20,7.0,6.0,5.0,2.0,0.0,3.1428571428571432,4.714285714285714,4.190476190476192,2.095238095238096,2.095238095238096
19,490,2,3,20,0.0,1.0,2.0,5.0,0.0,0.631578947368421,1.1052631578947372,0.9473684210526316,0.4736842105263158,0.4736842105263158
7,491,2,3,25,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
115,494,2,4,23,48.0,18.0,41.0,2.0,1.0,2.9217391304347826,4.3826086956521735,3.895652173913044,1.9478260869565216,1.9478260869565216
127,496,1,3,25,124.0,46.0,87.0,17.0,5.0,4.283464566929133,4.299212598425197,5.007874015748032,2.858267716535433,2.858267716535433
4,501,2,3,7,0.0,0.0,1.0,1.0,0.0,3.0,3.5,3.0,2.0,2.0
46,502,1,3,25,12.0,8.0,7.0,6.0,1.0,0.9782608695652174,1.3043478260869563,1.6304347826086956,0.6521739130434783,0.6521739130434783
2,506,2,3,20,0.0,1.0,0.0,0.0,0.0,2.0,1.5,1.5,1.0,1.0
8,507,2,3,12,1.0,0.0,0.0,0.0,0.0,0.25,0.25,125.0,125.0,125.0
4,508,2,3,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1,510,2,3,12,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
31,513,2,3,12,3.0,0.0,1.0,3.0,3.0,0.0,0.0,0.2258064516129032,0.0,0.0
29,514,2,3,20,2.0,0.0,3.0,0.0,0.0,0.8275862068965517,1.2413793103448276,1.1034482758620692,0.5517241379310345,0.5517241379310345
31,515,1,3,20,30.0,34.0,50.0,35.0,0.0,5.225806451612904,5.225806451612904,6.96774193548387,3.4838709677419355,3.4838709677419355
19,517,2,3,25,5.0,3.0,10.0,3.0,1.0,2.0,1.5263157894736843,2.1052631578947367,1.0526315789473684,1.0526315789473684
32,518,1,0,6,29.0,21.0,22.0,11.0,2.0,3.90625,5.46875,5.46875,2.34375,2.34375
40,519,2,1,4,17.0,5.0,12.0,4.0,0.0,975.0,975.0,1.3,0.65,0.65
64,521,1,3,25,29.0,13.0,25.0,7.0,0.0,0.0,0.0,0.546875,0.0,0.0
31,522,2,3,20,2.0,2.0,4.0,14.0,0.0,1.7419354838709675,1.7419354838709675,2.4516129032258065,1.032258064516129,1.032258064516129
48,526,1,3,25,4.0,1.0,3.0,0.0,1.0,0.4375,0.5833333333333334,0.7291666666666666,0.2916666666666667,0.2916666666666667
56,527,2,0,8,22.0,21.0,11.0,180.0,2.0,2.3392857142857144,2.8928571428571432,3.5357142857142856,1.6428571428571428,1.6428571428571428
47,528,2,3,20,19.0,7.0,19.0,8.0,3.0,2.1702127659574466,2.127659574468085,2.6808510638297878,1.6170212765957446,1.6170212765957446
60,532,2,4,19,6.0,6.0,5.0,2.0,1.0,1.4,2.083333333333333,1.8666666666666667,0.9333333333333332,0.9333333333333332
5,533,2,3,25,3.0,0.0,0.0,0.0,0.0,1.6,1.4,1.4,1.0,1.0
43,546,2,3,25,18.0,13.0,7.0,13.0,1.0,1.3488372093023255,1.837209302325581,1.837209302325581,0.9069767441860463,0.9069767441860463
88,547,3,3,20,93.0,13.0,59.0,1.0,1.0,0.3068181818181818,0.3977272727272727,0.3181818181818182,0.19318181818181815,0.19318181818181815
116,548,4,1,9,284.0,75.0,119.0,21.0,5.0,2.7413793103448274,3.146551724137931,3.810344827586207,1.4051724137931034,1.4051724137931034
53,549,4,2,0,253.0,36.0,83.0,30.0,10.0,1.8113207547169807,1.8113207547169807,2.2264150943396226,1.0566037735849056,1.0566037735849056
60,550,3,1,14,55.0,33.0,224.0,21.0,4.0,0.0,0.0,0.8833333333333333,0.0,0.0
39,555,2,1,5,18.0,10.0,8.0,11.0,0.0,2.9230769230769234,3.897435897435898,3.8717948717948723,1.948717948717949,1.948717948717949
200,568,3,1,9,19.0,5.0,14.0,7.0,0.0,285.0,0.4,0.41,0.19,0.19
